leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,820000.0,,,,,820000.0,,,,,,,,,820000.0,,,,,,,,,,,,,,,,,820000.0
,,,,,,950000.0,950000.0,950000.0,950000.0,,,,,,950000.0,,,,,950000.0,,950000.0,,,,,,,,,,950000.0,,,,,,950000.0
,,,,,,,1738000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738000.0
,1050000.0,1050000.0,1050000.0,,,,,1050000.0,1050000.0,1050000.0,,,,,,,,1050000.0,1050000.0,,,1050000.0,,,,1050000.0,,1050000.0,1050000.0,1050000.0,,1050000.0,,,,,,1050000.0
,,,4200000.0,,,,,,,,,,4200000.0,,4200000.0,,,,,4200000.0,4200000.0,,,,,4200000.0,4200000.0,4200000.0,,,,,,4200000.0,4200000.0,,,4200000.0
,,,,,,1666666.66,1666666.66,,1666666.66,,1666666.66,1666666.66,1666666.66,1666666.66,,,,1666666.66,1666666.66,1666666.66,,,,,,,,,1666666.66,,,,,,,,,1666666.66
,4000000.0,,4000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
10000000.0,,10000000.0,,10000000.0,10000000.0,,,10000000.0,,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,10000000.0
5162000.0,,5162000.0,5162000.0,5162000.0,5162000.0,,5162000.0,,,5162000.0,,5162000.0,,,,,,,,,,5162000.0,5162000.0,,,,5162000.0,5162000.0,5162000.0,,5162000.0,5162000.0,,,,,,5162000.0
,,2526666.66,,,2526666.66,,,2526666.66,2526666.66,,,,,2526666.66,,,2526666.66,,,,,,,,,,2526666.66,,,,,,,,,,,2526666.66
,,,,,,,,,,2318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318000.0
3500000.0,3500000.0,,3500000.0,3500000.0,,3500000.0,,3500000.0,,,3500000.0,,,,,3500000.0,,3500000.0,,3500000.0,,,,,,,,,,,,,,,,,,3500000.0
,6700000.0,,,,,6700000.0,6700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700000.0
,40000.0,40000.0,40000.0,,40000.0,,,,,,,,40000.0,,40000.0,,,,40000.0,,40000.0,,,40000.0,40000.0,40000.0,,,40000.0,40000.0,,40000.0,40000.0,40000.0,,,,40000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20000000.0,20000000.0,,20000000.0,20000000.0,,20000000.0,,,,20000000.0,,,,,,,,,20000000.0,,,,,,,,,,,,20000000.0,,,,,,20000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13125000.0,,,13125000.0,13125000.0,,,,,,,,,,,,,,,,,,,,,13125000.0
40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44285714.28,40000000.0
,,,,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3069000.0,3069000.0,3069000.0,,3069000.0,,3069000.0,3069000.0,,3069000.0,3069000.0,,3069000.0,3069000.0,3069000.0,3069000.0,3069000.0,,3069000.0,3069000.0,3069000.0,3069000.0,3069000.0,3069000.0,3069000.0,3069000.0,,,3069000.0,3069000.0,3069000.0,3069000.0,,,3069000.0,3069000.0,,3069000.0
935000.0,,,935000.0,,,,935000.0,,,,,,,,935000.0,,,,,935000.0,,,,,,,,,,,,,,,,,,935000.0
,200000.0,200000.0,200000.0,200000.0,,,,,,,,,,,,,,200000.0,200000.0,,,,200000.0,200000.0,,,,,200000.0,,,,,,,,,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,,,,30000000.0,,,,30000000.0,,,,,,,,,30000000.0,30000000.0,30000000.0,30000000.0
,,,,,,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
,5440000.0,,5440000.0,5440000.0,,,,5440000.0,,,,,,,,5440000.0,5440000.0,5440000.0,,,5440000.0,,5440000.0,5440000.0,,5440000.0,5440000.0,,,,,,,,,,,5440000.0
,,,1100000.0,1100000.0,,,,1100000.0,1100000.0,1100000.0,,,1100000.0,,,1100000.0,,,,,,1100000.0,,,,,,,1100000.0,,1100000.0,1100000.0,,,,1100000.0,,1100000.0
,,,,32000.0,,,32000.0,32000.0,32000.0,,,32000.0,,,,,,,,,,,,,,,,,,,,,,,,,1933333.34,32000.0
,,,,,4000000.0,4000000.0,4000000.0,,,,,,,,4000000.0,,,,,,,,,,4000000.0,,,,,,4000000.0,,,,,,,4000000.0
,,,,,,,,,,,,,24880000.0,,,,,,,,,,,,,,,,,,,,,,,,,24880000.0
,,,,,200000.0,200000.0,,,,,,200000.0,,,,200000.0,,,200000.0,200000.0,,200000.0,,,,200000.0,,,,,,,,,,,,200000.0
972000.0,972000.0,,972000.0,972000.0,972000.0,972000.0,972000.0,972000.0,972000.0,972000.0,972000.0,972000.0,972000.0,,,972000.0,,,,,,,,,,,,,,,,,,,,,,972000.0
,,,,,1500000.0,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,1500000.0
,,300000.0,300000.0,,300000.0,,300000.0,,,300000.0,300000.0,,,,300000.0,300000.0,,,300000.0,300000.0,300000.0,,,,,300000.0,,,300000.0,,300000.0,,300000.0,,,,,300000.0
,10000000.0,,,,,,,,10000000.0,,,,,,,20000000.0,,,,,,,,,,,,,,,,10000000.0,,,,,,10000000.0
,,,,,,,,,,6066666.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,6066666.66
242666.66,,242666.66,,242666.66,242666.66,,242666.66,,242666.66,242666.66,,242666.66,242666.66,,,,242666.66,242666.66,242666.66,,,,242666.66,,,242666.66,242666.66,,242666.66,,,242666.66,242666.66,,,,,242666.66
,1933333.34,,1933333.34,,1933333.34,1933333.34,1933333.34,,,,,,1933333.34,1933333.34,1933333.34,,,,1933333.34,1933333.34,1933333.34,1933333.34,1933333.34,1933333.34,1933333.34,,1933333.34,,1933333.34,,1933333.34,1933333.34,1933333.34,1933333.34,1933333.34,1933333.34,1933333.34,1933333.34
20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
,,,130000.0,,130000.0,130000.0,,,,,,,130000.0,,,,,,,,,,,,,,,130000.0,,,,,6000000.0,,,,,130000.0
10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,,,10000000.0,10000000.0,,,,,10000000.0
,,,,800000.0,,,,,,,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,800000.0
,,14122500.0,14122500.0,,,14122500.0,,,,,,,,14122500.0,,,,,,,,,,,,,,,14122500.0,,,14122500.0,14122500.0,,,,,14122500.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60000.0,,,,,,60000.0,,,,,,,,,60000.0,60000.0,,,,,,,,60000.0
,,,3600000.0,,,,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12500000.0,,,,,,12500000.0,12500000.0,,,,12500000.0,12500000.0,,,,,,,,,,,,,,,,,,,,,,,,12500000.0
5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
,,28000000.0,,,,,,,,,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,2000000.0,,,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,2000000.0,2000000.0,,2000000.0,,2000000.0,,,,,,,2000000.0,2000000.0
10000000.0,,10000000.0,10000000.0,,,,,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,,10000000.0,10000000.0,,,10000000.0
11600000.0,,11600000.0,11600000.0,,,,11600000.0,,,11600000.0,,,,11600000.0,11600000.0,11600000.0,,,11600000.0,11600000.0,,,11600000.0,,,,,,,,11600000.0,,,,,,,11600000.0
,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,1056500.0,,,,,,,,,,,,,,,,,,1056500.0
,,21500000.0,,,,21500000.0,21500000.0,,,,,,,21500000.0,,,,21500000.0,,21500000.0,,21500000.0,,,,21500000.0,,21500000.0,,21500000.0,21500000.0,21500000.0,,,21500000.0,,,21500000.0
17000000.0,,,,17000000.0,17000000.0,,,17000000.0,,17000000.0,,,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,,,,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0
,20500000.0,20500000.0,20500000.0,,20500000.0,,20500000.0,,,,20500000.0,20500000.0,,20500000.0,20500000.0,,,20500000.0,,20500000.0,,,,,,20500000.0,,20500000.0,,20500000.0,,20500000.0,,20500000.0,20500000.0,,,20500000.0
4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000.0,,,,,4000000.0
,,,,,66000.0,66000.0,,66000.0,,,,66000.0,,,66000.0,,,66000.0,66000.0,,,,,66000.0,,,66000.0,,,,,,,,,,,66000.0
,,,,,,,,13400000.0,,,,,,,,,,,13400000.0,,,,,,,,,,,,,,,,,,,13400000.0
4000000.0,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,,,4000000.0,,4000000.0,4000000.0,,,,4000000.0,,4000000.0,,4000000.0,,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,4000000.0,,,4000000.0,,,4000000.0,,4000000.0
,4000000.0,4000000.0,,,4000000.0,,,4000000.0,4000000.0,,,,,,,,4000000.0,,,4000000.0,,,,,4000000.0,,4000000.0,4000000.0,,,,,,,4000000.0,,,4000000.0
,466000.0,466000.0,,466000.0,466000.0,,466000.0,,,466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,466000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,738000.0,,,,,,,,,,,,,,,,,,,738000.0,,,,,,,,,,738000.0
3850000.0,3850000.0,,,,3850000.0,3850000.0,3850000.0,,3850000.0,3850000.0,3850000.0,,3850000.0,3850000.0,,,,,,,,,,3850000.0,,3850000.0,,,3850000.0,3850000.0,3850000.0,,3850000.0,,3850000.0,3850000.0,,3850000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
,,407500.0,,,,407500.0,,,407500.0,407500.0,407500.0,,,,407500.0,,,,,,,,,,,,407500.0,,407500.0,,,,,,,407500.0,407500.0,407500.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123000.0,,123000.0,,,,,123000.0,123000.0,,,123000.0,,,123000.0,,123000.0,123000.0,123000.0,,123000.0,123000.0,123000.0,,,123000.0,123000.0,123000.0,123000.0,,123000.0,123000.0,,123000.0,,5800000.0,,123000.0
10000000.0,,,,,,,10000000.0,,10000000.0,10000000.0,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,,,1490000.0,,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0,1490000.0
,640000.0,,640000.0,,640000.0,640000.0,,,,,640000.0,,,,640000.0,,640000.0,640000.0,,640000.0,640000.0,640000.0,,,,640000.0,640000.0,,,,,,640000.0,,,,,640000.0
,,2000000.0,,,,2000000.0,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,1140666.66,,1140666.66
500000.0,500000.0,,,,,,,,,,,,,,,500000.0,500000.0,,,,,500000.0,,500000.0,,,,,,,,,,,,,,500000.0
,,,,,,,,,,,,,20000000.0,20000000.0,20000000.0,,,,,,,20000000.0,20000000.0,20000000.0,,,,20000000.0,,,,,,,,,,20000000.0
2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
4828571.42,4828571.42,4828571.42,,4828571.42,,4828571.42,4828571.42,4828571.42,,,,4828571.42,,,4828571.42,4828571.42,,4828571.42,,4828571.42,,4828571.42,4828571.42,,,,4828571.42,,4828571.42,4828571.42,,,4828571.42,4828571.42,4828571.42,4828571.42,,4828571.42
,,,,,,,,,,,,,,,,,,,,,,,1390000.0,,,1390000.0,,,,,,,,,,,,1390000.0
,,2305111.12,2305111.12,,,2305111.12,2305111.12,,2305111.12,,,,,,,,2305111.12,,,,,2305111.12,,,2305111.12,,,,2305111.12,,,2305111.12,,,,,,2305111.12
,,,,3900000.0,,,3900000.0,,,,,,3900000.0,3900000.0,,3900000.0,,3900000.0,,,,,,,,,,,,,,,,3900000.0,,,,3900000.0
,,,,,,,,,,,2350000.0,,,,,,,,,2350000.0,,2350000.0,,,,2350000.0,2350000.0,,,2350000.0,2350000.0,2350000.0,2350000.0,,,,,2350000.0
,,,,,,,,,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,1200000.0
816500.0,,,816500.0,816500.0,,816500.0,816500.0,816500.0,816500.0,816500.0,816500.0,816500.0,816500.0,816500.0,816500.0,816500.0,,816500.0,816500.0,,,,,,,,816500.0,816500.0,816500.0,816500.0,,,816500.0,816500.0,816500.0,816500.0,816500.0,816500.0
,,,,,,,,,,,,,3000000.0,3000000.0,,3000000.0,,,,,,,,,,,,,,,,,,,,,,3000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,904000.0,904000.0,,,,,904000.0,,,904000.0,,,,,,,,,904000.0,,904000.0,,,,904000.0,904000.0,,,904000.0,,,904000.0,,,,904000.0
,,,,,,80000.0,,,,,,,,,,,,,80000.0,,,,80000.0,,,,,,,,,,,,,,,80000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,,,766000.0,,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0,766000.0
450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,,450000.0,450000.0,450000.0,450000.0,,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,,,450000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570000.0,570000.0,570000.0,570000.0,570000.0,,,570000.0,570000.0,570000.0,,570000.0,,570000.0,570000.0,,570000.0,570000.0,,570000.0,570000.0,570000.0,570000.0,570000.0,,570000.0,570000.0,570000.0,570000.0,570000.0,570000.0,570000.0,570000.0,,,,,,570000.0
,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0
400000.0,,,,,400000.0,,400000.0,400000.0,,,,,400000.0,400000.0,,400000.0,,,,400000.0,,400000.0,,,,,400000.0,,,400000.0,,400000.0,,400000.0,,,,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,30666666.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30666666.66
3120000.0,3120000.0,3120000.0,,,,,3120000.0,,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,3120000.0,,3120000.0,,3120000.0,,,,,,3120000.0
40000.0,,40000.0,,,,,40000.0,40000.0,,,40000.0,,,40000.0,,40000.0,40000.0,40000.0,,40000.0,40000.0,40000.0,,,40000.0,40000.0,40000.0,40000.0,,40000.0,40000.0,,40000.0,,,,,40000.0
1400000.0,1400000.0,,1400000.0,,1400000.0,1400000.0,,1400000.0,,,1400000.0,1400000.0,1400000.0,,,1400000.0,1400000.0,,1400000.0,1400000.0,1400000.0,1400000.0,,1400000.0,1400000.0,,,1400000.0,1400000.0,1400000.0,,,1400000.0,,1400000.0,1400000.0,,1400000.0
88000.0,88000.0,88000.0,88000.0,,,88000.0,88000.0,88000.0,,88000.0,88000.0,,,88000.0,88000.0,,,,,,,,,,,,,,,,,,,88000.0,88000.0,,88000.0,88000.0
,,,,,,,,,3000000.0,,,,,,,3000000.0,3000000.0,,,3000000.0,,,,,,,,,,,,,,,,,,3000000.0
1000000.0,,,,,1000000.0,,,,1000000.0,,,,1000000.0,,1000000.0,,,1000000.0,,,,,1000000.0,,,,,,,,,,,,,,,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,40000.0,,40000.0,,,,,40000.0,,40000.0,,40000.0,40000.0,,,40000.0,,,,,,40000.0,40000.0,,,40000.0,40000.0,,,,,,40000.0,,40000.0,40000.0
,,153333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153333.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,800000.0,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0
,,,,,,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000.0
,,,,,3837000.0,,,,,,,,,,,,,3837000.0,,,,,,,,,,,,,,,,,,,,3837000.0
26000000.0,26000000.0,26000000.0,,26000000.0,26000000.0,26000000.0,,,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,,,,,26000000.0,,,,26000000.0
,,,,,,,,,,5500000.0,,,,,,,,,5500000.0,,,,,,,,,,,,,,,,,,,5500000.0
,,,,,11000000.0,,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0
70000.0,,,70000.0,70000.0,70000.0,70000.0,,,,70000.0,,,,70000.0,,70000.0,,,70000.0,70000.0,70000.0,,,,,,,70000.0,,,70000.0,,,,70000.0,70000.0,,70000.0
,,,,,,,,,,,,4000000.0,,,,,,,4000000.0,,,,,,,,4000000.0,,,,,,,,,,,4000000.0
,,,,,,,,,,,,,,,,,,,,,4026000.0,,,,,,,,,4026000.0,,4026000.0,4026000.0,,,,,4026000.0
,,,,,,53000.0,,53000.0,,,53000.0,,53000.0,,,53000.0,,,,,,,,,,,,,,,,,,,,,,53000.0
38000.0,,38000.0,38000.0,38000.0,,38000.0,38000.0,,,,,,,,,,38000.0,,38000.0,,,38000.0,38000.0,38000.0,,38000.0,,38000.0,38000.0,38000.0,38000.0,,,38000.0,,,,38000.0
,,,,,4100000.0,4100000.0,4100000.0,,,,,,4100000.0,,,,,,,,,4100000.0,,,,,,,,4100000.0,,,4100000.0,4100000.0,,,,4100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,400000.0,,400000.0,,,400000.0,400000.0,,,,,,,,,,,,400000.0
5200000.0,,,5200000.0,5200000.0,,5200000.0,,,,,5200000.0,,5200000.0,5200000.0,,,,,,,,,,5200000.0,,,,,5200000.0,,,,,,,,,5200000.0
,,,,,,,,,,3900000.0,,3900000.0,3900000.0,3900000.0,3900000.0,,,,,3900000.0,3900000.0,,,,,,,,3900000.0,,,,,,3900000.0,3900000.0,,3900000.0
3100000.0,,,3100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,400000.0,,,,400000.0,400000.0,400000.0,,400000.0,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,64000.0,400000.0
5216000.0,,,5216000.0,,,5216000.0,,,,,,,,,,5216000.0,,5216000.0,,,,,5216000.0,,,5216000.0,,5216000.0,,,,,,,,,,5216000.0
,,,,800000.0,800000.0,,800000.0,800000.0,800000.0,,,,,800000.0,800000.0,800000.0,,,,,,,,800000.0,800000.0,,,800000.0,,,,800000.0,,800000.0,800000.0,800000.0,,800000.0
,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0
,,,,,,,,,,,,,,,,,,,,,26000000.0,,,,,,,,,,,,,,,,,26000000.0
,,,,,,,,,,,3000000.0,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,3000000.0
,,6000000.0,6000000.0,,,6000000.0,6000000.0,,,,,,,,,,,,,6000000.0,,,,,,6000000.0,6000000.0,6000000.0,,,6000000.0,6000000.0,6000000.0,,,,,6000000.0
20000000.0,20000000.0,20000000.0,20000000.0,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,,,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,,10000000.0,,10000000.0,10000000.0,10000000.0,,,,,,10000000.0,10000000.0,10000000.0,,,,,,,10000000.0
,,,,,,,,,,,150000.0,,,,150000.0,,,,,,,,,,,,150000.0,150000.0,,,,,,,,,,150000.0
,,,,35000000.0,35000000.0,,35000000.0,,,,,,,,,,,,,35000000.0,,,35000000.0,,,,35000000.0,35000000.0,34000000.0,34000000.0,,,,,,,,35000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7493333.34,,7493333.34,7493333.34,,7493333.34,,,7493333.34,7493333.34,7493333.34,,7493333.34,7493333.34,,,,7493333.34,7493333.34,,7493333.34,,,,,7493333.34,,7493333.34,,,,,,,,7493333.34,7493333.34,7493333.34,7493333.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30000.0,30000.0,,,,,,30000.0,,,,30000.0,30000.0,30000.0,,,30000.0,,,,,,,,,30000.0,1000000.0,,,,,,,,30000.0
30000000.0,30000000.0,30000000.0,30000000.0,,30000000.0,30000000.0,30000000.0,,,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,,,,30000000.0,,,30000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,820000.0,,,,,,,,,,820000.0
,,,400000.0,,,,,400000.0,,400000.0,,,400000.0,,,400000.0,,,,,,,,,,,,,,,,400000.0,,,,4000000.0,,400000.0
12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,,12100000.0,,12100000.0,,,,,,,,,,,,,,,12100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10500000.0,,,,,,,,,,,,,,10500000.0,,10500000.0,,,,,,,,10500000.0,,,,,,,,,,,,,10500000.0
,4066666.66,4066666.66,4066666.66,4066666.66,4066666.66,4066666.66,4066666.66,4066666.66,4066666.66,4066666.66,,4066666.66,,4066666.66,,,,,,,,,,,,,,,,,,,,,,,,4066666.66
,2500000.0,2500000.0,,2500000.0,2500000.0,2500000.0,,2500000.0,,,2500000.0,2500000.0,,,,,,,2500000.0,,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,,,2500000.0,,,,,,,,,2500000.0
,,,,4000000.0,,4000000.0,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
6000000.0,,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,6000000.0,,,6000000.0,6000000.0,6000000.0,,,6000000.0,,6000000.0,6000000.0,,,,6000000.0,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,,6000000.0
,,,,,4600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000.0
,,,,,400000.0,,400000.0,,,400000.0,,,,400000.0,,,400000.0,400000.0,,,400000.0,,,,,,400000.0,,,,,,,400000.0,,,,400000.0
,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0
2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,2056500.0,,2056500.0,,2056500.0,2056500.0,2056500.0,,,2056500.0
,,,,,374000.0,,,,,,,374000.0,,,,,,,,,,,,,,,,11000.0,,,,,,,,,,374000.0
